parfamName,yearIndex,parfam,countryname,environ,culture,equality,pervote,rile,staticRile,electionDate,partyname
SOC,1985,30,Sweden,9.9,2.5,0.0,44.684,-21.1,-14.0,September 1985,Social Democratic Labour Party
LIB,1985,40,Sweden,6.5,4.0,3.5,14.231,12.9,4.61,September 1985,People’s Party
CHR,1985,50,Sweden,11.364,4.545,6.818000000000001,0.28,-4.545,6.13,September 1985,Christian Democratic Coalition
CON,1985,60,Sweden,4.8,1.9,0.0,21.328000000000007,59.8,11.64,September 1985,Moderate Coalition Party
AGR,1985,80,Sweden,15.5,1.2,3.0,12.13,-1.1,1.01,September 1985,Centre Party
LEF,1986,20,Sweden,13.1,0.4,13.6,5.36,-36.7,-23.66,September 1985,Left Communists Party
SOC,1986,30,Sweden,9.9,2.5,0.0,44.684,-21.1,-14.0,September 1985,Social Democratic Labour Party
LIB,1986,40,Sweden,6.5,4.0,3.5,14.231,12.9,4.61,September 1985,People’s Party
CHR,1986,50,Sweden,11.364,4.545,6.818000000000001,0.28,-4.545,6.13,September 1985,Christian Democratic Coalition
CON,1986,60,Sweden,4.8,1.9,0.0,21.328000000000007,59.8,11.64,September 1985,Moderate Coalition Party
AGR,1986,80,Sweden,15.5,1.2,3.0,12.13,-1.1,1.01,September 1985,Centre Party
LEF,1987,20,Sweden,13.1,0.4,13.6,5.36,-36.7,-23.66,September 1985,Left Communists Party
SOC,1987,30,Sweden,9.9,2.5,0.0,44.684,-21.1,-14.0,September 1985,Social Democratic Labour Party
LIB,1987,40,Sweden,6.5,4.0,3.5,14.231,12.9,4.61,September 1985,People’s Party
CHR,1987,50,Sweden,11.364,4.545,6.818000000000001,0.28,-4.545,6.13,September 1985,Christian Democratic Coalition
CON,1987,60,Sweden,4.8,1.9,0.0,21.328000000000007,59.8,11.64,September 1985,Moderate Coalition Party
AGR,1987,80,Sweden,15.5,1.2,3.0,12.13,-1.1,1.01,September 1985,Centre Party
ECO,1988,10,Sweden,38.0,0.0,1.4,5.526,-18.4,-13.65,September 1988,Green Ecology Party
LEF,1988,20,Sweden,12.2,6.600000000000001,6.100000000000001,5.843999999999999,-37.4,-23.66,September 1988,Left Communists Party
SOC,1988,30,Sweden,15.9,9.5,15.9,43.207,-23.9,-14.0,September 1988,Social Democratic Labour Party
LIB,1988,40,Sweden,9.7,5.7,1.0,12.202,-7.7,4.61,September 1988,People’s Party
CON,1988,60,Sweden,8.2,1.6,0.0,18.297,36.7,11.64,September 1988,Moderate Coalition Party
AGR,1988,80,Sweden,26.0,5.2,9.4,11.3,-5.3,1.01,September 1988,Centre Party
ECO,1989,10,Sweden,38.0,0.0,1.4,5.526,-18.4,-13.65,September 1988,Green Ecology Party
LEF,1989,20,Sweden,12.2,6.600000000000001,6.100000000000001,5.843999999999999,-37.4,-23.66,September 1988,Left Communists Party
SOC,1989,30,Sweden,15.9,9.5,15.9,43.207,-23.9,-14.0,September 1988,Social Democratic Labour Party
LIB,1989,40,Sweden,9.7,5.7,1.0,12.202,-7.7,4.61,September 1988,People’s Party
CON,1989,60,Sweden,8.2,1.6,0.0,18.297,36.7,11.64,September 1988,Moderate Coalition Party
AGR,1989,80,Sweden,26.0,5.2,9.4,11.3,-5.3,1.01,September 1988,Centre Party
ECO,1990,10,Sweden,38.0,0.0,1.4,5.526,-18.4,-13.65,September 1988,Green Ecology Party
LEF,1990,20,Sweden,12.2,6.600000000000001,6.100000000000001,5.843999999999999,-37.4,-23.66,September 1988,Left Communists Party
SOC,1990,30,Sweden,15.9,9.5,15.9,43.207,-23.9,-14.0,September 1988,Social Democratic Labour Party
LIB,1990,40,Sweden,9.7,5.7,1.0,12.202,-7.7,4.61,September 1988,People’s Party
CON,1990,60,Sweden,8.2,1.6,0.0,18.297,36.7,11.64,September 1988,Moderate Coalition Party
AGR,1990,80,Sweden,26.0,5.2,9.4,11.3,-5.3,1.01,September 1988,Centre Party
ECO,1991,10,Sweden,37.931,2.299,4.598,3.383,-12.644,-13.65,September 1991,Green Ecology Party
LEF,1991,20,Sweden,15.942,1.449,7.971,4.513,-42.754,-23.66,September 1991,Left Party
SOC,1991,30,Sweden,11.538,0.0,15.385,37.705,-6.154,-14.0,September 1991,Social Democratic Labour Party
LIB,1991,40,Sweden,4.2860000000000005,0.35700000000000004,7.857,9.128,3.929,4.61,September 1991,Liberal People’s Party
CHR,1991,50,Sweden,11.364,4.545,6.818000000000001,7.135,-4.545,6.13,September 1991,Christian Democratic Community Party
CON,1991,60,Sweden,3.6460000000000004,1.5630000000000002,2.6039999999999996,21.924,43.75,11.64,September 1991,Moderate Coalition Party
AGR,1991,80,Sweden,22.480999999999998,1.55,11.628,8.503,5.426,1.01,September 1991,Centre Party
SIP,1991,95,Sweden,3.597,0.0,2.5180000000000002,6.732,42.806000000000004,3.36,September 1991,New Democracy
ECO,1992,10,Sweden,37.931,2.299,4.598,3.383,-12.644,-13.65,September 1991,Green Ecology Party
LEF,1992,20,Sweden,15.942,1.449,7.971,4.513,-42.754,-23.66,September 1991,Left Party
SOC,1992,30,Sweden,11.538,0.0,15.385,37.705,-6.154,-14.0,September 1991,Social Democratic Labour Party
LIB,1992,40,Sweden,4.2860000000000005,0.35700000000000004,7.857,9.128,3.929,4.61,September 1991,Liberal People’s Party
CHR,1992,50,Sweden,11.364,4.545,6.818000000000001,7.135,-4.545,6.13,September 1991,Christian Democratic Community Party
CON,1992,60,Sweden,3.6460000000000004,1.5630000000000002,2.6039999999999996,21.924,43.75,11.64,September 1991,Moderate Coalition Party
AGR,1992,80,Sweden,22.480999999999998,1.55,11.628,8.503,5.426,1.01,September 1991,Centre Party
SIP,1992,95,Sweden,3.597,0.0,2.5180000000000002,6.732,42.806000000000004,3.36,September 1991,New Democracy
ECO,1993,10,Sweden,37.931,2.299,4.598,3.383,-12.644,-13.65,September 1991,Green Ecology Party
LEF,1993,20,Sweden,15.942,1.449,7.971,4.513,-42.754,-23.66,September 1991,Left Party
SOC,1993,30,Sweden,11.538,0.0,15.385,37.705,-6.154,-14.0,September 1991,Social Democratic Labour Party
LIB,1993,40,Sweden,4.2860000000000005,0.35700000000000004,7.857,9.128,3.929,4.61,September 1991,Liberal People’s Party
CHR,1993,50,Sweden,11.364,4.545,6.818000000000001,7.135,-4.545,6.13,September 1991,Christian Democratic Community Party
CON,1993,60,Sweden,3.6460000000000004,1.5630000000000002,2.6039999999999996,21.924,43.75,11.64,September 1991,Moderate Coalition Party
AGR,1993,80,Sweden,22.480999999999998,1.55,11.628,8.503,5.426,1.01,September 1991,Centre Party
SIP,1993,95,Sweden,3.597,0.0,2.5180000000000002,6.732,42.806000000000004,3.36,September 1991,New Democracy
ECO,1994,10,Sweden,33.75,0.0,16.25,5.023,-6.25,-13.65,September 1994,Green Ecology Party
LEF,1994,20,Sweden,13.068,2.273,21.023000000000003,6.1739999999999995,-27.273000000000003,-23.66,September 1994,Left Party
SOC,1994,30,Sweden,1.942,0.0,11.165,45.25,23.785999999999998,-14.0,September 1994,Social Democratic Labour Party
LIB,1994,40,Sweden,3.6460000000000004,1.042,26.563000000000002,7.192,19.271,4.61,September 1994,Liberal People’s Party
CHR,1994,50,Sweden,11.628,4.651,23.256,4.068000000000001,13.953,6.13,September 1994,Christian Democratic Community Party
CON,1994,60,Sweden,3.5180000000000002,1.005,1.508,22.38,40.201,11.64,September 1994,Moderate Coalition Party
AGR,1994,80,Sweden,21.818,0.0,18.182000000000002,7.653,21.818,1.01,September 1994,Centre Party
ECO,1995,10,Sweden,33.75,0.0,16.25,5.023,-6.25,-13.65,September 1994,Green Ecology Party
LEF,1995,20,Sweden,13.068,2.273,21.023000000000003,6.1739999999999995,-27.273000000000003,-23.66,September 1994,Left Party
SOC,1995,30,Sweden,1.942,0.0,11.165,45.25,23.785999999999998,-14.0,September 1994,Social Democratic Labour Party
LIB,1995,40,Sweden,3.6460000000000004,1.042,26.563000000000002,7.192,19.271,4.61,September 1994,Liberal People’s Party
CHR,1995,50,Sweden,11.628,4.651,23.256,4.068000000000001,13.953,6.13,September 1994,Christian Democratic Community Party
CON,1995,60,Sweden,3.5180000000000002,1.005,1.508,22.38,40.201,11.64,September 1994,Moderate Coalition Party
AGR,1995,80,Sweden,21.818,0.0,18.182000000000002,7.653,21.818,1.01,September 1994,Centre Party
ECO,1996,10,Sweden,33.75,0.0,16.25,5.023,-6.25,-13.65,September 1994,Green Ecology Party
LEF,1996,20,Sweden,13.068,2.273,21.023000000000003,6.1739999999999995,-27.273000000000003,-23.66,September 1994,Left Party
SOC,1996,30,Sweden,1.942,0.0,11.165,45.25,23.785999999999998,-14.0,September 1994,Social Democratic Labour Party
LIB,1996,40,Sweden,3.6460000000000004,1.042,26.563000000000002,7.192,19.271,4.61,September 1994,Liberal People’s Party
CHR,1996,50,Sweden,11.628,4.651,23.256,4.068000000000001,13.953,6.13,September 1994,Christian Democratic Community Party
CON,1996,60,Sweden,3.5180000000000002,1.005,1.508,22.38,40.201,11.64,September 1994,Moderate Coalition Party
AGR,1996,80,Sweden,21.818,0.0,18.182000000000002,7.653,21.818,1.01,September 1994,Centre Party
ECO,1997,10,Sweden,33.75,0.0,16.25,5.023,-6.25,-13.65,September 1994,Green Ecology Party
LEF,1997,20,Sweden,13.068,2.273,21.023000000000003,6.1739999999999995,-27.273000000000003,-23.66,September 1994,Left Party
SOC,1997,30,Sweden,1.942,0.0,11.165,45.25,23.785999999999998,-14.0,September 1994,Social Democratic Labour Party
LIB,1997,40,Sweden,3.6460000000000004,1.042,26.563000000000002,7.192,19.271,4.61,September 1994,Liberal People’s Party
CHR,1997,50,Sweden,11.628,4.651,23.256,4.068000000000001,13.953,6.13,September 1994,Christian Democratic Community Party
CON,1997,60,Sweden,3.5180000000000002,1.005,1.508,22.38,40.201,11.64,September 1994,Moderate Coalition Party
AGR,1997,80,Sweden,21.818,0.0,18.182000000000002,7.653,21.818,1.01,September 1994,Centre Party
ECO,1998,10,Sweden,30.555999999999997,2.778,8.333,4.5,-36.111,-13.65,September 1998,Green Ecology Party
LEF,1998,20,Sweden,15.71,1.511,14.199000000000002,11.99,-35.952,-23.66,September 1998,Left Party
SOC,1998,30,Sweden,1.953,1.172,10.937999999999999,36.39,-3.516,-14.0,September 1998,Social Democratic Labour Party
LIB,1998,40,Sweden,5.952000000000001,0.0,7.143,4.72,14.286,4.61,September 1998,Liberal People’s Party
CHR,1998,50,Sweden,10.777999999999999,0.0,7.784,11.77,4.79,6.13,September 1998,Christian Democrats
CON,1998,60,Sweden,2.9939999999999998,10.777999999999999,4.79,22.9,37.425,11.64,September 1998,Moderate Coalition Party
AGR,1998,80,Sweden,11.57,0.413,8.264,5.13,11.57,1.01,September 1998,Centre Party
ECO,1999,10,Sweden,30.555999999999997,2.778,8.333,4.5,-36.111,-13.65,September 1998,Green Ecology Party
LEF,1999,20,Sweden,15.71,1.511,14.199000000000002,11.99,-35.952,-23.66,September 1998,Left Party
SOC,1999,30,Sweden,1.953,1.172,10.937999999999999,36.39,-3.516,-14.0,September 1998,Social Democratic Labour Party
LIB,1999,40,Sweden,5.952000000000001,0.0,7.143,4.72,14.286,4.61,September 1998,Liberal People’s Party
CHR,1999,50,Sweden,10.777999999999999,0.0,7.784,11.77,4.79,6.13,September 1998,Christian Democrats
CON,1999,60,Sweden,2.9939999999999998,10.777999999999999,4.79,22.9,37.425,11.64,September 1998,Moderate Coalition Party
AGR,1999,80,Sweden,11.57,0.413,8.264,5.13,11.57,1.01,September 1998,Centre Party
ECO,2000,10,Sweden,30.555999999999997,2.778,8.333,4.5,-36.111,-13.65,September 1998,Green Ecology Party
LEF,2000,20,Sweden,15.71,1.511,14.199000000000002,11.99,-35.952,-23.66,September 1998,Left Party
SOC,2000,30,Sweden,1.953,1.172,10.937999999999999,36.39,-3.516,-14.0,September 1998,Social Democratic Labour Party
LIB,2000,40,Sweden,5.952000000000001,0.0,7.143,4.72,14.286,4.61,September 1998,Liberal People’s Party
CHR,2000,50,Sweden,10.777999999999999,0.0,7.784,11.77,4.79,6.13,September 1998,Christian Democrats
CON,2000,60,Sweden,2.9939999999999998,10.777999999999999,4.79,22.9,37.425,11.64,September 1998,Moderate Coalition Party
AGR,2000,80,Sweden,11.57,0.413,8.264,5.13,11.57,1.01,September 1998,Centre Party
ECO,2001,10,Sweden,30.555999999999997,2.778,8.333,4.5,-36.111,-13.65,September 1998,Green Ecology Party
LEF,2001,20,Sweden,15.71,1.511,14.199000000000002,11.99,-35.952,-23.66,September 1998,Left Party
SOC,2001,30,Sweden,1.953,1.172,10.937999999999999,36.39,-3.516,-14.0,September 1998,Social Democratic Labour Party
LIB,2001,40,Sweden,5.952000000000001,0.0,7.143,4.72,14.286,4.61,September 1998,Liberal People’s Party
CHR,2001,50,Sweden,10.777999999999999,0.0,7.784,11.77,4.79,6.13,September 1998,Christian Democrats
CON,2001,60,Sweden,2.9939999999999998,10.777999999999999,4.79,22.9,37.425,11.64,September 1998,Moderate Coalition Party
AGR,2001,80,Sweden,11.57,0.413,8.264,5.13,11.57,1.01,September 1998,Centre Party
ECO,2002,10,Sweden,27.95,2.484,11.18,4.646,-26.087,-13.65,September 2002,Green Ecology Party
LEF,2002,20,Sweden,9.828,1.72,15.232999999999999,8.388,-33.661,-23.66,September 2002,Left Party
SOC,2002,30,Sweden,5.127999999999999,8.425,5.8610000000000015,39.854,-18.315,-14.0,September 2002,Social Democratic Labour Party
LIB,2002,40,Sweden,8.392000000000001,4.428999999999999,5.593999999999999,13.394,0.932,4.61,September 2002,Liberal People’s Party
CHR,2002,50,Sweden,10.542,0.301,4.819,9.15,6.325,6.13,September 2002,Christian Democrats
CON,2002,60,Sweden,2.364,0.0,7.329,15.255999999999998,38.061,11.64,September 2002,Moderate Coalition Party
AGR,2002,80,Sweden,9.886,1.521,3.802,6.193000000000001,10.645999999999999,1.01,September 2002,Centre Party
ECO,2003,10,Sweden,27.95,2.484,11.18,4.646,-26.087,-13.65,September 2002,Green Ecology Party
LEF,2003,20,Sweden,9.828,1.72,15.232999999999999,8.388,-33.661,-23.66,September 2002,Left Party
SOC,2003,30,Sweden,5.127999999999999,8.425,5.8610000000000015,39.854,-18.315,-14.0,September 2002,Social Democratic Labour Party
LIB,2003,40,Sweden,8.392000000000001,4.428999999999999,5.593999999999999,13.394,0.932,4.61,September 2002,Liberal People’s Party
CHR,2003,50,Sweden,10.542,0.301,4.819,9.15,6.325,6.13,September 2002,Christian Democrats
CON,2003,60,Sweden,2.364,0.0,7.329,15.255999999999998,38.061,11.64,September 2002,Moderate Coalition Party
AGR,2003,80,Sweden,9.886,1.521,3.802,6.193000000000001,10.645999999999999,1.01,September 2002,Centre Party
ECO,2004,10,Sweden,27.95,2.484,11.18,4.646,-26.087,-13.65,September 2002,Green Ecology Party
LEF,2004,20,Sweden,9.828,1.72,15.232999999999999,8.388,-33.661,-23.66,September 2002,Left Party
SOC,2004,30,Sweden,5.127999999999999,8.425,5.8610000000000015,39.854,-18.315,-14.0,September 2002,Social Democratic Labour Party
LIB,2004,40,Sweden,8.392000000000001,4.428999999999999,5.593999999999999,13.394,0.932,4.61,September 2002,Liberal People’s Party
CHR,2004,50,Sweden,10.542,0.301,4.819,9.15,6.325,6.13,September 2002,Christian Democrats
CON,2004,60,Sweden,2.364,0.0,7.329,15.255999999999998,38.061,11.64,September 2002,Moderate Coalition Party
AGR,2004,80,Sweden,9.886,1.521,3.802,6.193000000000001,10.645999999999999,1.01,September 2002,Centre Party
ECO,2005,10,Sweden,27.95,2.484,11.18,4.646,-26.087,-13.65,September 2002,Green Ecology Party
LEF,2005,20,Sweden,9.828,1.72,15.232999999999999,8.388,-33.661,-23.66,September 2002,Left Party
SOC,2005,30,Sweden,5.127999999999999,8.425,5.8610000000000015,39.854,-18.315,-14.0,September 2002,Social Democratic Labour Party
LIB,2005,40,Sweden,8.392000000000001,4.428999999999999,5.593999999999999,13.394,0.932,4.61,September 2002,Liberal People’s Party
CHR,2005,50,Sweden,10.542,0.301,4.819,9.15,6.325,6.13,September 2002,Christian Democrats
CON,2005,60,Sweden,2.364,0.0,7.329,15.255999999999998,38.061,11.64,September 2002,Moderate Coalition Party
AGR,2005,80,Sweden,9.886,1.521,3.802,6.193000000000001,10.645999999999999,1.01,September 2002,Centre Party
ECO,2006,10,Sweden,17.172,3.535,13.130999999999998,5.244,-11.616,-13.65,September 2006,Green Ecology Party
LEF,2006,20,Sweden,5.398,0.7709999999999999,13.110999999999999,5.850000000000001,-35.99,-23.66,September 2006,Left Party
SOC,2006,30,Sweden,5.0889999999999995,3.3080000000000003,5.852,34.994,-24.173000000000002,-14.0,September 2006,Social Democratic Labour Party
LIB,2006,40,Sweden,4.463,2.975,5.785,7.537000000000001,14.545,4.61,September 2006,Liberal People’s Party
CHR,2006,50,Sweden,7.257999999999999,0.0,5.645,6.593,0.8059999999999999,6.13,September 2006,Christian Democrats
CON,2006,60,Sweden,6.76,0.466,3.73,26.23,3.963,11.64,September 2006,Moderate Coalition Party
AGR,2006,80,Sweden,14.013,0.0,4.777,7.879,-4.459000000000001,1.01,September 2006,Centre Party
ECO,2007,10,Sweden,17.172,3.535,13.130999999999998,5.244,-11.616,-13.65,September 2006,Green Ecology Party
LEF,2007,20,Sweden,5.398,0.7709999999999999,13.110999999999999,5.850000000000001,-35.99,-23.66,September 2006,Left Party
SOC,2007,30,Sweden,5.0889999999999995,3.3080000000000003,5.852,34.994,-24.173000000000002,-14.0,September 2006,Social Democratic Labour Party
LIB,2007,40,Sweden,4.463,2.975,5.785,7.537000000000001,14.545,4.61,September 2006,Liberal People’s Party
CHR,2007,50,Sweden,7.257999999999999,0.0,5.645,6.593,0.8059999999999999,6.13,September 2006,Christian Democrats
CON,2007,60,Sweden,6.76,0.466,3.73,26.23,3.963,11.64,September 2006,Moderate Coalition Party
AGR,2007,80,Sweden,14.013,0.0,4.777,7.879,-4.459000000000001,1.01,September 2006,Centre Party
ECO,2008,10,Sweden,17.172,3.535,13.130999999999998,5.244,-11.616,-13.65,September 2006,Green Ecology Party
LEF,2008,20,Sweden,5.398,0.7709999999999999,13.110999999999999,5.850000000000001,-35.99,-23.66,September 2006,Left Party
SOC,2008,30,Sweden,5.0889999999999995,3.3080000000000003,5.852,34.994,-24.173000000000002,-14.0,September 2006,Social Democratic Labour Party
LIB,2008,40,Sweden,4.463,2.975,5.785,7.537000000000001,14.545,4.61,September 2006,Liberal People’s Party
CHR,2008,50,Sweden,7.257999999999999,0.0,5.645,6.593,0.8059999999999999,6.13,September 2006,Christian Democrats
CON,2008,60,Sweden,6.76,0.466,3.73,26.23,3.963,11.64,September 2006,Moderate Coalition Party
AGR,2008,80,Sweden,14.013,0.0,4.777,7.879,-4.459000000000001,1.01,September 2006,Centre Party
ECO,2009,10,Sweden,17.172,3.535,13.130999999999998,5.244,-11.616,-13.65,September 2006,Green Ecology Party
LEF,2009,20,Sweden,5.398,0.7709999999999999,13.110999999999999,5.850000000000001,-35.99,-23.66,September 2006,Left Party
SOC,2009,30,Sweden,5.0889999999999995,3.3080000000000003,5.852,34.994,-24.173000000000002,-14.0,September 2006,Social Democratic Labour Party
LIB,2009,40,Sweden,4.463,2.975,5.785,7.537000000000001,14.545,4.61,September 2006,Liberal People’s Party
CHR,2009,50,Sweden,7.257999999999999,0.0,5.645,6.593,0.8059999999999999,6.13,September 2006,Christian Democrats
CON,2009,60,Sweden,6.76,0.466,3.73,26.23,3.963,11.64,September 2006,Moderate Coalition Party
AGR,2009,80,Sweden,14.013,0.0,4.777,7.879,-4.459000000000001,1.01,September 2006,Centre Party
ECO,2010,10,Sweden,23.281999999999996,3.053,7.633999999999999,7.34,-9.16,-13.65,September 2010,Green Ecology Party
LEF,2010,20,Sweden,12.205,0.787,16.535,5.600000000000001,-12.205,-23.66,September 2010,Left Party
SOC,2010,30,Sweden,0.7090000000000001,1.7730000000000001,14.184000000000001,30.66,-32.27,-14.0,September 2010,Social Democratic Labour Party
LIB,2010,40,Sweden,8.297,4.367,2.948,7.06,-4.803,4.61,September 2010,Liberal People’s Party
CHR,2010,50,Sweden,4.593,6.888999999999999,6.053999999999999,5.600000000000001,8.142000000000001,6.13,September 2010,Christian Democrats
CON,2010,60,Sweden,10.179,0.053,6.3820000000000014,30.06,2.479,11.64,September 2010,Moderate Coalition Party
NAT,2010,70,Sweden,5.392,0.0,1.4709999999999999,5.7,15.686,10.25,September 2010,Sweden Democrats
AGR,2010,80,Sweden,22.925,0.395,5.402,6.56,-2.24,1.01,September 2010,Centre Party
ECO,2011,10,Sweden,23.281999999999996,3.053,7.633999999999999,7.34,-9.16,-13.65,September 2010,Green Ecology Party
LEF,2011,20,Sweden,12.205,0.787,16.535,5.600000000000001,-12.205,-23.66,September 2010,Left Party
SOC,2011,30,Sweden,0.7090000000000001,1.7730000000000001,14.184000000000001,30.66,-32.27,-14.0,September 2010,Social Democratic Labour Party
LIB,2011,40,Sweden,8.297,4.367,2.948,7.06,-4.803,4.61,September 2010,Liberal People’s Party
CHR,2011,50,Sweden,4.593,6.888999999999999,6.053999999999999,5.600000000000001,8.142000000000001,6.13,September 2010,Christian Democrats
CON,2011,60,Sweden,10.179,0.053,6.3820000000000014,30.06,2.479,11.64,September 2010,Moderate Coalition Party
NAT,2011,70,Sweden,5.392,0.0,1.4709999999999999,5.7,15.686,10.25,September 2010,Sweden Democrats
AGR,2011,80,Sweden,22.925,0.395,5.402,6.56,-2.24,1.01,September 2010,Centre Party
ECO,2012,10,Sweden,23.281999999999996,3.053,7.633999999999999,7.34,-9.16,-13.65,September 2010,Green Ecology Party
LEF,2012,20,Sweden,12.205,0.787,16.535,5.600000000000001,-12.205,-23.66,September 2010,Left Party
SOC,2012,30,Sweden,0.7090000000000001,1.7730000000000001,14.184000000000001,30.66,-32.27,-14.0,September 2010,Social Democratic Labour Party
LIB,2012,40,Sweden,8.297,4.367,2.948,7.06,-4.803,4.61,September 2010,Liberal People’s Party
CHR,2012,50,Sweden,4.593,6.888999999999999,6.053999999999999,5.600000000000001,8.142000000000001,6.13,September 2010,Christian Democrats
CON,2012,60,Sweden,10.179,0.053,6.3820000000000014,30.06,2.479,11.64,September 2010,Moderate Coalition Party
NAT,2012,70,Sweden,5.392,0.0,1.4709999999999999,5.7,15.686,10.25,September 2010,Sweden Democrats
AGR,2012,80,Sweden,22.925,0.395,5.402,6.56,-2.24,1.01,September 2010,Centre Party
ECO,2013,10,Sweden,23.281999999999996,3.053,7.633999999999999,7.34,-9.16,-13.65,September 2010,Green Ecology Party
LEF,2013,20,Sweden,12.205,0.787,16.535,5.600000000000001,-12.205,-23.66,September 2010,Left Party
SOC,2013,30,Sweden,0.7090000000000001,1.7730000000000001,14.184000000000001,30.66,-32.27,-14.0,September 2010,Social Democratic Labour Party
LIB,2013,40,Sweden,8.297,4.367,2.948,7.06,-4.803,4.61,September 2010,Liberal People’s Party
CHR,2013,50,Sweden,4.593,6.888999999999999,6.053999999999999,5.600000000000001,8.142000000000001,6.13,September 2010,Christian Democrats
CON,2013,60,Sweden,10.179,0.053,6.3820000000000014,30.06,2.479,11.64,September 2010,Moderate Coalition Party
NAT,2013,70,Sweden,5.392,0.0,1.4709999999999999,5.7,15.686,10.25,September 2010,Sweden Democrats
AGR,2013,80,Sweden,22.925,0.395,5.402,6.56,-2.24,1.01,September 2010,Centre Party
ECO,2014,10,Sweden,14.085,5.03,7.0420000000000025,6.888999999999999,-26.156999999999996,-13.65,September 2014,Green Ecology Party
