year,parfam,countryname,environ,culture,equality,pervote,rile,electionDate,partyname
1993-01-01,40,Latvia,5.65,9.605,1.695,0.136,20.904,June 1993,Latvian Liberal Party
1993-01-01,40,Latvia,3.7039999999999997,6.79,3.7039999999999997,4.766,4.321000000000001,June 1993,Democratic Centre Party
1993-01-01,50,Latvia,1.923,3.846,1.923,5.013,5.769,June 1993,Christian Democratic Union
1993-01-01,60,Latvia,4.819,13.855,0.0,13.355,19.88,June 1993,Latvian National Independence Movement
1993-01-01,70,Latvia,0.0,5.8820000000000014,0.0,5.352,11.765,June 1993,For Fatherland and Freedom
1993-01-01,80,Latvia,6.047999999999999,0.8059999999999999,0.0,10.651,5.242000000000001,June 1993,Latvian Farmers’ Union
1993-01-01,90,Latvia,0.0,0.0,0.0,5.763,2.9410000000000003,June 1993,Equal Rights
1995-01-01,30,Latvia,0.0,0.0,4.651,5.607,-39.535,September 1995,Latvian Socialist Party
1995-01-01,20,Latvia,1.695,3.39,1.695,7.182,-16.949,September 1995,Latvian Unity Party
1995-01-01,40,Latvia,0.0,7.143,2.381,14.714,28.570999999999998,September 1995,Latvian Way Union
1995-01-01,40,Latvia,0.0,1.754,3.509,15.222000000000001,-26.316,September 1995,Democratic Party ‘Saimnieks’
1995-01-01,20,Latvia,0.0,2.174,2.174,5.577000000000001,-19.565,September 1995,National Harmony Party
1995-01-01,60,Latvia,12.765999999999998,2.128,0.0,6.346,12.765999999999998,September 1995,Coalition Latvian National Conservative Party and Latvian Green Party
1995-01-01,70,Latvia,0.0,1.724,0.0,11.993,1.724,September 1995,For Fatherland and Freedom
1995-01-01,70,Latvia,0.0,6.667000000000001,0.0,14.966,13.333,September 1995,Popular Movement for Latvia-Zigerista Party
1995-01-01,80,Latvia,2.0,4.0,0.0,6.361000000000001,26.0,September 1995,"Coalition of Latvian Farmers' Union, Latvian Christian Democratic Union and Democratic Party of Latgale"
1998-01-01,30,Latvia,2.229,5.497999999999999,2.675,12.878,-1.932,October 1998,Latvian Social Democratic Alliance
1998-01-01,40,Latvia,6.595,3.903,1.2109999999999999,18.148,4.441,October 1998,Latvian Way Union
1998-01-01,20,Latvia,2.521,3.361,5.042,14.200999999999999,-17.647000000000002,October 1998,National Harmony Party
1998-01-01,40,Latvia,1.163,3.488,0.0,7.348,19.767,October 1998,New Party
1998-01-01,60,Latvia,1.844,3.484,0.615,21.305,4.918,October 1998,People’s Party
1998-01-01,70,Latvia,2.481,3.883,2.481,14.732000000000001,0.971,October 1998,For Fatherland and Freedom - Latvian National Independence Movement
2002-01-01,80,Latvia,11.628,0.0,6.977,9.468,-6.977,October 2002,Greens' and Farmers’ Union
2002-01-01,40,Latvia,0.0,9.375,0.0,4.89,-1.5619999999999998,October 2002,Latvian Way Union
2002-01-01,30,Latvia,0.0,1.6130000000000002,4.8389999999999995,19.095,1.6130000000000002,October 2002,For Human Rights in a United Latvia
2002-01-01,60,Latvia,2.985,4.478,4.478,23.979,-8.955,October 2002,New Era
2002-01-01,50,Latvia,0.0,6.349,0.0,9.569,4.762,October 2002,Latvia’s First Party
2002-01-01,60,Latvia,0.0,0.0,0.0,16.687,5.0,October 2002,People’s Party
2002-01-01,70,Latvia,2.667,2.667,1.3330000000000002,5.392,8.0,October 2002,For Fatherland and Freedom - Latvian National Independence Movement
2006-01-01,20,Latvia,0.0,0.0,14.474,14.423,-26.316,October 2006,Concord Centre
2006-01-01,40,Latvia,1.493,4.478,0.0,8.581,8.955,October 2006,‘Latvia's First Party' and ‘Latvian Way' Union
2006-01-01,80,Latvia,6.667000000000001,0.0,1.6669999999999998,16.705,-6.667000000000001,October 2006,Greens' and Farmers’ Union
2006-01-01,30,Latvia,1.695,0.0,8.475,6.026,-22.034000000000002,October 2006,For Human Rights in a United Latvia
2006-01-01,60,Latvia,1.493,0.0,2.985,16.375999999999998,-7.462999999999999,October 2006,New Era
2006-01-01,60,Latvia,0.0,0.0,0.0,19.558,19.444000000000003,October 2006,People’s Party
2006-01-01,70,Latvia,1.9609999999999999,1.9609999999999999,35.294000000000004,6.941,7.843,October 2006,For Fatherland and Freedom - Latvian National Independence Movement
2010-01-01,20,Latvia,0.0,0.0,4.412,26.608,13.235,October 2010,Concord Centre
2010-01-01,40,Latvia,0.0,0.0,0.0,7.819,33.333,October 2010,For a Good Latvia
2010-01-01,60,Latvia,0.0,2.8569999999999998,4.2860000000000005,31.903000000000002,5.7139999999999995,October 2010,Unity
2010-01-01,70,Latvia,0.0,0.0,1.724,7.835,31.034000000000002,October 2010,National Alliance ‘All For Latvia!' – ‘For Fatherland and Freedom - Latvian National Independence Movement'
2010-01-01,80,Latvia,11.29,6.452000000000001,3.2260000000000004,20.112000000000002,-1.6130000000000002,October 2010,Greens' and Farmers’ Union
2011-01-01,20,Latvia,0.0,0.0,14.634,28.62,17.073,September 2011,Concord Centre
2011-01-01,60,Latvia,3.333,11.667,3.333,19.0,-8.333,September 2011,Unity
2011-01-01,70,Latvia,3.9219999999999997,0.0,7.843,14.005999999999998,41.176,September 2011,National Alliance ‘All For Latvia!' – ‘For Fatherland and Freedom - Latvian National Independence Movement'
2011-01-01,80,Latvia,11.29,4.8389999999999995,1.6130000000000002,12.327,11.29,September 2011,Greens' and Farmers’ Union
2011-01-01,60,Latvia,0.0,6.349,4.762,21.014,-1.587,September 2011,Zatlers' Reform Party
2014-01-01,60,Latvia,0.0,1.818,5.455,22.011,5.455,October 2014,Unity
2014-01-01,70,Latvia,1.6669999999999998,11.667,6.667000000000001,16.719,-1.6669999999999998,October 2014,National Alliance ‘All For Latvia!' – ‘For Fatherland and Freedom - Latvian National Independence Movement'
2014-01-01,80,Latvia,7.778,6.667000000000001,1.111,19.658,1.111,October 2014,Greens' and Farmers’ Union
2014-01-01,30,Latvia,0.0,4.255,29.787,23.153000000000002,12.765999999999998,October 2014,Social Democartic Party Harmony
2014-01-01,60,Latvia,2.0,2.0,4.0,6.897,6.0,October 2014,For Latvia from the Heart
2014-01-01,90,Latvia,1.923,0.0,7.692,6.707999999999999,25.0,October 2014,Latvian Association of Regions
2018-01-01,40,Latvia,2.083,1.042,17.708,12.12,-16.667,October 2018,Development/For!
2018-01-01,60,Latvia,0.0,0.0,5.332999999999999,6.739,4.0,October 2018,Unity
2018-01-01,70,Latvia,5.172000000000001,5.172000000000001,6.897,11.08,1.724,October 2018,National Alliance ‘All For Latvia!' – ‘For Fatherland and Freedom - Latvian National Independence Movement'
2018-01-01,80,Latvia,1.754,3.509,3.509,9.973,-5.263,October 2018,Greens' and Farmers’ Union
2018-01-01,30,Latvia,0.0,0.0,7.042000000000001,19.919,-9.859,October 2018,Social Democartic Party Harmony
2018-01-01,60,Latvia,0.0,2.8569999999999998,1.429,13.67,20.0,October 2018,New Conservative Party
2018-01-01,70,Latvia,0.0,0.0,1.724,14.334000000000001,44.828,October 2018,Who owns the state?
1992-01-01,20,Lithuania,1.695,3.39,1.695,43.976000000000006,28.814,October 1992,Lithuanian Democratic Labour Party
1992-01-01,30,Lithuania,2.445,1.222,1.4509999999999998,6.047999999999999,0.993,October 1992,Lithuanian Social Democratic Party
1992-01-01,40,Lithuania,8.209,2.985,2.239,2.524,6.716,October 1992,Centre Movement of Lithuania
1992-01-01,40,Lithuania,0.0,0.0,0.0,21.171999999999997,36.508,October 1992,Sajudis Coalition
1992-01-01,50,Lithuania,3.8310000000000004,2.299,1.916,,10.345,October 1992,Lithuanian Christian Democratic Party
1992-01-01,60,Lithuania,2.128,2.128,0.0,,23.404,October 1992,Lithuanian Democratic Party
1992-01-01,95,Lithuania,0.0,6.452000000000001,0.0,,19.355,October 1992,Lithuanian Union of Political Prisoners and Deportees
1992-01-01,50,Lithuania,1.986,3.6260000000000003,0.639,12.61,17.701,October 1992,Lithuanian Christian Democratic Party Coalition
1992-01-01,70,Lithuania,5.109,0.73,0.73,1.986,37.955999999999996,October 1992,Lithuanian National Union
1992-01-01,90,Lithuania,2.174,0.0,2.174,2.14,-1.087,October 1992,Lithuanian Polish Union
1996-01-01,20,Lithuania,0.0,1.5959999999999999,2.394,10.011000000000001,-0.266,October 1996,Lithuanian Democratic Labour Party
1996-01-01,30,Lithuania,1.954,2.487,3.02,6.944,-9.325,October 1996,Lithuanian Social Democratic Party
1996-01-01,40,Lithuania,4.066,4.066,1.355,8.672,1.6569999999999998,October 1996,Lithuanian Centre Union
1996-01-01,50,Lithuania,2.917,1.806,1.944,10.425999999999998,10.417,October 1996,Lithuanian Christian Democratic Party
1996-01-01,60,Lithuania,0.971,5.34,2.9130000000000003,,-11.165,October 1996,Lithuanian Democratic Party
1996-01-01,60,Lithuania,1.649,2.062,2.062,31.34,16.907,October 1996,Homeland Union
2000-01-01,30,Lithuania,5.728,8.234,5.012,31.081999999999997,-9.069,October 2000,A. Brazauskas Social Democratic Coalition
2000-01-01,40,Lithuania,5.159,3.1830000000000003,1.6469999999999998,19.636,-5.379,October 2000,New Union (Social Liberals)
2000-01-01,40,Lithuania,3.2260000000000004,4.301,1.6130000000000002,2.8569999999999998,-8.602,October 2000,Lithuanian Centre Union
2000-01-01,40,Lithuania,1.901,4.971,0.585,17.252,5.702000000000001,October 2000,Lithuanian Liberal Union
2000-01-01,50,Lithuania,7.372999999999999,3.427,3.011,3.074,6.231,October 2000,Lithuanian Christian Democratic Party
2000-01-01,60,Lithuania,6.045,1.994,1.093,8.622,7.653,October 2000,Homeland Union
2000-01-01,80,Lithuania,4.405,2.2030000000000003,2.6430000000000002,4.081,-5.507000000000001,October 2000,Lithuanian Peasants Party
2000-01-01,90,Lithuania,1.587,5.556,1.587,1.9469999999999998,-1.587,October 2000,Election Action of Lithuania’s Poles
2004-01-01,30,Lithuania,6.104,6.752999999999999,3.117,20.646,-14.286,October 2004,Working for Lithuania
2004-01-01,40,Lithuania,0.0,3.158,4.912,11.357999999999999,-2.807,October 2004,Coalition of Rolandas Paksas ‘For Order and Justice'
2004-01-01,40,Lithuania,3.342,4.627,2.571,9.189,5.141,October 2004,Liberal and Centre Union
2004-01-01,40,Lithuania,4.211,3.158,0.0,28.439,13.684000000000001,October 2004,Labour Party
2004-01-01,60,Lithuania,0.0,1.383,3.9530000000000003,14.754000000000001,27.273000000000003,October 2004,Homeland Union
2004-01-01,80,Lithuania,3.0639999999999996,5.153,1.393,6.600000000000001,-9.749,October 2004,Union of Peasants and New Democracy Party
2008-01-01,40,Lithuania,2.417,15.106,2.417,8.987,-3.323,October 2008,Coalition Labour Party and Youth
2008-01-01,30,Lithuania,2.283,4.093999999999999,6.2989999999999995,11.716,-7.402,October 2008,Lithuanian Social Democratic Party
2008-01-01,40,Lithuania,2.511,9.589,1.37,5.343,5.251,October 2008,Liberal and Centre Union
2008-01-01,40,Lithuania,2.439,2.439,1.22,5.73,-0.61,October 2008,Liberal Movement
2008-01-01,70,Lithuania,0.0,2.825,3.1069999999999998,12.677,9.04,October 2008,Order and Justice
2008-01-01,60,Lithuania,1.307,6.2829999999999995,1.4580000000000002,19.715,19.879,October 2008,Homeland Union - Lithuanian Christian Democrats
2008-01-01,60,Lithuania,3.053,4.58,3.053,15.091,11.45,October 2008,National Resurrection Party
2012-01-01,30,Lithuania,6.592000000000001,6.667000000000001,6.217000000000001,19.176,-10.412,October 2012,Lithuanian Social Democratic Party
2012-01-01,40,Lithuania,5.8820000000000014,7.108000000000001,2.819,20.694000000000003,-24.02,October 2012,Labour Party
2012-01-01,40,Lithuania,4.029,6.227,3.48,8.952999999999998,6.777,October 2012,Liberal Movement
2012-01-01,70,Lithuania,2.273,0.0,3.8960000000000004,7.631,2.597,October 2012,Order and Justice
2012-01-01,60,Lithuania,4.915,4.46,1.278,15.745,14.347000000000001,October 2012,Homeland Union - Lithuanian Christian Democrats
2012-01-01,80,Lithuania,25.483,5.405,3.475,4.05,-11.969000000000001,October 2012,Lithuanian Peasant and Green Union
2012-01-01,90,Lithuania,7.837000000000001,8.777000000000001,4.388999999999999,6.085,5.643,October 2012,Election Action of Lithuania’s Poles
2012-01-01,95,Lithuania,2.026,4.052,4.236000000000001,8.342,-5.525,October 2012,The Way of Courage
2016-01-01,30,Lithuania,4.812,1.255,8.577,15.038,-21.756999999999998,October 2016,Lithuanian Social Democratic Party
2016-01-01,40,Lithuania,6.785,8.120000000000001,1.891,4.883,-20.245,October 2016,Labour Party
2016-01-01,40,Lithuania,6.044,5.502000000000001,5.711,9.449,6.336,October 2016,Liberal Movement
2016-01-01,70,Lithuania,0.6930000000000001,5.409,6.103,5.555,-12.205,October 2016,Order and Justice
2016-01-01,60,Lithuania,3.7760000000000002,3.466,9.393,22.629,4.302,October 2016,Homeland Union - Lithuanian Christian Democrats
2016-01-01,80,Lithuania,10.347999999999999,3.681,9.857,22.451999999999998,-9.775,October 2016,Lithuanian Peasant and Green Union
2016-01-01,90,Lithuania,2.273,8.766,8.766,5.718,-15.26,October 2016,Election Action of Lithuania’s Poles
1991-01-01,30,Poland,0.8440000000000001,0.8440000000000001,4.641,11.312000000000001,-3.3760000000000003,October 1991,Democratic Left Alliance
1991-01-01,30,Poland,0.645,5.806,0.645,,-14.194,October 1991,Democratic Party
1991-01-01,30,Poland,0.8130000000000001,0.8130000000000001,4.878,4.766,-26.016,October 1991,Independent Self-governing Trade Union ‘Solidarity’
1991-01-01,30,Poland,1.646,1.097,2.195,1.943,3.292,October 1991,Labour Solidarity
1991-01-01,30,Poland,3.0380000000000003,1.5190000000000001,1.013,11.626,20.506,October 1991,Democratic Union
1991-01-01,40,Poland,0.0,0.0,0.0,7.066,17.188,October 1991,Liberal-Democratic Congress
1991-01-01,40,Poland,13.3,0.0,0.0,3.088,18.227,October 1991,Polish Beer-Lovers' Party
1991-01-01,40,Poland,1.307,0.0,0.0,2.128,51.961000000000006,October 1991,Union of Real Politics
1991-01-01,40,Poland,0.0,0.0,0.0,,24.241999999999997,October 1991,Polish Economic Program (Large Beer)
1991-01-01,50,Poland,0.0,0.0,0.0,2.231,12.902999999999999,October 1991,Christian Democratic Labour Party
1991-01-01,50,Poland,0.0,2.778,7.222,8.221,0.0,October 1991,Centre Citizens’ Alliance
1991-01-01,50,Poland,0.0,0.0,0.0,1.054,26.125999999999998,October 1991,Party of Christian Democrats
1991-01-01,50,Poland,0.0,0.0,7.879,,27.273000000000003,October 1991,Movement for the Republic
1991-01-01,50,Poland,2.778,1.389,0.0,8.246,38.889,October 1991,Catholic Electoral Action
1991-01-01,70,Poland,0.0,0.0,0.0,7.081,23.864,October 1991,Confederation for an Independent Poland
1991-01-01,70,Poland,0.0,0.0,0.0,0.21899999999999997,42.105,October 1991,Polish Western Union
1991-01-01,70,Poland,0.0,0.0,16.949,0.444,-6.78,October 1991,Party X
1991-01-01,80,Poland,9.091,3.636,0.0,5.162000000000001,12.727,October 1991,Peasant Accord
1991-01-01,80,Poland,2.2319999999999998,1.339,10.267999999999999,8.184000000000001,3.571,October 1991,Polish Peasants' Party
1991-01-01,90,Poland,4.58,0.0,0.0,0.337,0.763,October 1991,Movement for the Autonomy of Silesia
1991-01-01,90,Poland,3.636,0.0,0.0,1.111,2.727,October 1991,German Minority
1993-01-01,30,Poland,0.0,1.053,5.263,20.405,-10.526,September 1993,Democratic Left Alliance
1993-01-01,30,Poland,0.935,0.935,3.738,7.285,-14.953,September 1993,Union of Labour
1993-01-01,30,Poland,7.407,1.8519999999999999,0.0,10.59,9.259,September 1993,Democratic Union
1993-01-01,70,Poland,0.0,2.326,4.651,5.766,0.0,September 1993,Confederation for an Independent Poland
1993-01-01,80,Poland,5.332999999999999,2.667,4.0,15.398,-8.0,September 1993,Polish Peasants' Party
1993-01-01,95,Poland,2.162,0.541,1.081,5.412000000000001,6.486000000000001,September 1993,Non-Party Bloc in Support of Reforms
1993-01-01,90,Poland,0.0,0.0,0.0,0.44,-10.811,September 1993,German Minority
1997-01-01,30,Poland,0.735,0.735,0.735,27.133000000000003,9.191,September 1997,Democratic Left Alliance
1997-01-01,30,Poland,0.0,4.737,1.579,4.742,-13.158,September 1997,Union of Labour
1997-01-01,40,Poland,3.3169999999999997,4.643,0.166,13.367,-1.99,September 1997,Freedom Union
1997-01-01,50,Poland,0.532,4.255,3.7230000000000003,33.827,17.021,September 1997,Electoral Action ‘Solidarity'
1997-01-01,40,Poland,0.9740000000000001,1.2990000000000002,0.325,5.555,8.117,September 1997,Movement for the Reconstruction of Poland
1997-01-01,80,Poland,0.0,0.0,6.944,7.306,30.555999999999997,September 1997,Polish Peasants' Party
1997-01-01,90,Poland,4.082,0.0,0.0,0.39,2.041,September 1997,German Minority
2001-01-01,30,Poland,1.5090000000000001,5.819,5.388,41.04,-4.31,September 2001,Coalion of the Democratic Left Alliance and the Union of Labour
2001-01-01,40,Poland,0.0,0.0,1.7109999999999999,12.683,-10.575,September 2001,Civic Platform
2001-01-01,60,Poland,1.6059999999999999,4.526,1.168,9.501,4.672,September 2001,Law and Justice
2001-01-01,80,Poland,0.0,1.754,0.0,10.198,-17.544,September 2001,Self-Defence of the Polish Republic
2001-01-01,50,Poland,3.947,0.0,0.0,7.875,19.737000000000002,September 2001,League of Polish Families
2001-01-01,80,Poland,0.87,0.87,4.348,8.977,36.522,September 2001,Polish Peasants' Party
2001-01-01,90,Poland,0.0,4.0,0.0,0.363,0.0,September 2001,German Minority
2005-01-01,30,Poland,1.176,0.0,10.0,11.311,-0.588,September 2005,Democratic Left Alliance
2005-01-01,40,Poland,0.0,0.0,6.205,24.136999999999997,1.01,September 2005,Civic Platform
2005-01-01,60,Poland,0.0,15.015999999999998,3.514,26.987,-1.597,September 2005,Law and Justice
2005-01-01,80,Poland,0.209,0.0,10.23,11.414000000000001,-5.6370000000000005,September 2005,Self-Defence of the Polish Republic
2005-01-01,50,Poland,2.9760000000000004,0.595,0.0,7.968999999999999,8.333,September 2005,League of Polish Families
2005-01-01,80,Poland,3.448,7.8820000000000014,6.897,6.96,-1.4780000000000002,September 2005,Polish Peasants' Party
2005-01-01,90,Poland,0.0,4.0,0.0,0.292,0.0,September 2005,German Minority
2007-01-01,30,Poland,8.452,11.855,0.988,13.152000000000001,-0.32899999999999996,October 2007,Left and Democrats
2007-01-01,40,Poland,0.545,9.969,1.09,41.512,5.997000000000001,October 2007,Civic Platform
2007-01-01,60,Poland,0.231,3.345,1.038,32.111,9.804,October 2007,Law and Justice
2007-01-01,80,Poland,9.195,2.299,0.5750000000000001,8.906000000000002,2.299,October 2007,Polish Peasants' Party
2007-01-01,90,Poland,0.0,6.818000000000001,0.0,0.201,5.682,October 2007,German Minority
2011-01-01,30,Poland,3.9360000000000004,7.171,5.3389999999999995,8.242,-0.8959999999999999,October 2011,Democratic Left Alliance
2011-01-01,40,Poland,3.247,5.412000000000001,0.833,39.179,-4.413,October 2011,Civic Platform
2011-01-01,60,Poland,1.526,3.719,2.241,29.89,17.473,October 2011,Law and Justice
2011-01-01,40,Poland,0.0,2.041,1.224,10.017999999999999,6.122000000000001,October 2011,Palikot's Movement
2011-01-01,80,Poland,10.638,0.0,2.553,8.362,18.298,October 2011,Polish Peasants' Party
2011-01-01,90,Poland,0.0,0.0,6.667000000000001,0.195,-20.0,October 2011,German Minority
2015-01-01,40,Poland,0.547,2.552,2.461,24.088,-13.309000000000001,October 2015,Civic Platform
2015-01-01,60,Poland,0.789,3.4189999999999996,2.688,37.575,10.812000000000001,October 2015,Law and Justice
