,partyname,yearIndex,parfamName,culture,environ,equality,parfamCount,pervote,rile,staticRile,avgVote,countryname
67,Left Communists Party,1985,LEF,0.4,13.1,13.6,1,5.36,-36.7,-23.66,5.36,Sweden
68,Moderate Coalition Party,1985,CON,1.9,4.8,0.0,1,21.328000000000007,59.8,11.64,21.328000000000007,Sweden
69,People’s Party,1985,LIB,4.0,6.5,3.5,1,14.231,12.9,4.61,14.231,Sweden
70,Social Democratic Labour Party,1985,SOC,2.5,9.9,0.0,1,44.684,-21.1,-14.0,44.684,Sweden
71,Centre Party,1988,AGR,5.2,26.0,9.4,1,11.3,-5.3,1.01,11.3,Sweden
72,Green Ecology Party,1988,ECO,0.0,38.0,1.4,1,5.526,-18.4,-13.65,5.526,Sweden
73,Left Communists Party,1988,LEF,6.600000000000001,12.2,6.100000000000001,1,5.843999999999999,-37.4,-23.66,5.843999999999999,Sweden
74,Moderate Coalition Party,1988,CON,1.6,8.2,0.0,1,18.297,36.7,11.64,18.297,Sweden
75,People’s Party,1988,LIB,5.7,9.7,1.0,1,12.202,-7.7,4.61,12.202,Sweden
76,Social Democratic Labour Party,1988,SOC,9.5,15.9,15.9,1,43.207,-23.9,-14.0,43.207,Sweden
77,Centre Party,1991,AGR,1.55,22.480999999999998,11.628,1,8.503,5.426,1.01,8.503,Sweden
78,Christian Democratic Community Party,1991,CHR,4.545,11.364,6.818000000000001,1,7.135,-4.545,6.13,7.135,Sweden
79,Green Ecology Party,1991,ECO,2.299,37.931,4.598,1,3.383,-12.644,-13.65,3.383,Sweden
80,Left Party,1991,LEF,1.449,15.942,7.971,1,4.513,-42.754,-23.66,4.513,Sweden
81,Liberal People’s Party,1991,LIB,0.35700000000000004,4.2860000000000005,7.857,1,9.128,3.929,4.61,9.128,Sweden
82,Moderate Coalition Party,1991,CON,1.5630000000000002,3.6460000000000004,2.6039999999999996,1,21.924,43.75,11.64,21.924,Sweden
83,New Democracy,1991,SIP,0.0,3.597,2.5180000000000002,1,6.732,42.806000000000004,3.36,6.732,Sweden
84,Social Democratic Labour Party,1991,SOC,0.0,11.538,15.385,1,37.705,-6.154,-14.0,37.705,Sweden
85,Centre Party,1994,AGR,0.0,21.818,18.182000000000002,1,7.653,21.818,1.01,7.653,Sweden
86,Christian Democratic Community Party,1994,CHR,4.651,11.628,23.256,1,4.068000000000001,13.953,6.13,4.068000000000001,Sweden
87,Green Ecology Party,1994,ECO,0.0,33.75,16.25,1,5.023,-6.25,-13.65,5.023,Sweden
88,Left Party,1994,LEF,2.273,13.068,21.023000000000003,1,6.1739999999999995,-27.273000000000003,-23.66,6.1739999999999995,Sweden
89,Liberal People’s Party,1994,LIB,1.042,3.6460000000000004,26.563000000000002,1,7.192,19.271,4.61,7.192,Sweden
90,Moderate Coalition Party,1994,CON,1.005,3.5180000000000002,1.508,1,22.38,40.201,11.64,22.38,Sweden
91,Social Democratic Labour Party,1994,SOC,0.0,1.942,11.165,1,45.25,23.785999999999998,-14.0,45.25,Sweden
92,Centre Party,1998,AGR,0.413,11.57,8.264,1,5.13,11.57,1.01,5.13,Sweden
93,Christian Democrats,1998,CHR,0.0,10.777999999999999,7.784,1,11.77,4.79,6.13,11.77,Sweden
94,Green Ecology Party,1998,ECO,2.778,30.555999999999997,8.333,1,4.5,-36.111,-13.65,4.5,Sweden
95,Left Party,1998,LEF,1.511,15.71,14.199000000000002,1,11.99,-35.952,-23.66,11.99,Sweden
96,Liberal People’s Party,1998,LIB,0.0,5.952000000000001,7.143,1,4.72,14.286,4.61,4.72,Sweden
97,Moderate Coalition Party,1998,CON,10.777999999999999,2.9939999999999998,4.79,1,22.9,37.425,11.64,22.9,Sweden
98,Social Democratic Labour Party,1998,SOC,1.172,1.953,10.937999999999999,1,36.39,-3.516,-14.0,36.39,Sweden
99,Centre Party,2002,AGR,1.521,9.886,3.802,1,6.193000000000001,10.645999999999999,1.01,6.193000000000001,Sweden
100,Christian Democrats,2002,CHR,0.301,10.542,4.819,1,9.15,6.325,6.13,9.15,Sweden
101,Green Ecology Party,2002,ECO,2.484,27.95,11.18,1,4.646,-26.087,-13.65,4.646,Sweden
102,Left Party,2002,LEF,1.72,9.828,15.232999999999999,1,8.388,-33.661,-23.66,8.388,Sweden
103,Liberal People’s Party,2002,LIB,4.428999999999999,8.392000000000001,5.593999999999999,1,13.394,0.932,4.61,13.394,Sweden
104,Moderate Coalition Party,2002,CON,0.0,2.364,7.329,1,15.255999999999998,38.061,11.64,15.255999999999998,Sweden
105,Social Democratic Labour Party,2002,SOC,8.425,5.127999999999999,5.8610000000000015,1,39.854,-18.315,-14.0,39.854,Sweden
106,Centre Party,2006,AGR,0.0,14.013,4.777,1,7.879,-4.459000000000001,1.01,7.879,Sweden
107,Christian Democrats,2006,CHR,0.0,7.257999999999999,5.645,1,6.593,0.8059999999999999,6.13,6.593,Sweden
108,Green Ecology Party,2006,ECO,3.535,17.172,13.130999999999998,1,5.244,-11.616,-13.65,5.244,Sweden
109,Left Party,2006,LEF,0.7709999999999999,5.398,13.110999999999999,1,5.850000000000001,-35.99,-23.66,5.850000000000001,Sweden
110,Liberal People’s Party,2006,LIB,2.975,4.463,5.785,1,7.537000000000001,14.545,4.61,7.537000000000001,Sweden
111,Moderate Coalition Party,2006,CON,0.466,6.76,3.73,1,26.23,3.963,11.64,26.23,Sweden
112,Social Democratic Labour Party,2006,SOC,3.3080000000000003,5.0889999999999995,5.852,1,34.994,-24.173000000000002,-14.0,34.994,Sweden
113,Centre Party,2010,AGR,0.395,22.925,5.402,1,6.56,-2.24,1.01,6.56,Sweden
114,Christian Democrats,2010,CHR,6.888999999999999,4.593,6.053999999999999,1,5.600000000000001,8.142000000000001,6.13,5.600000000000001,Sweden
115,Green Ecology Party,2010,ECO,3.053,23.281999999999996,7.633999999999999,1,7.34,-9.16,-13.65,7.34,Sweden
116,Left Party,2010,LEF,0.787,12.205,16.535,1,5.600000000000001,-12.205,-23.66,5.600000000000001,Sweden
117,Liberal People’s Party,2010,LIB,4.367,8.297,2.948,1,7.06,-4.803,4.61,7.06,Sweden
118,Moderate Coalition Party,2010,CON,0.053,10.179,6.3820000000000014,1,30.06,2.479,11.64,30.06,Sweden
119,Social Democratic Labour Party,2010,SOC,1.7730000000000001,0.7090000000000001,14.184000000000001,1,30.66,-32.27,-14.0,30.66,Sweden
120,Sweden Democrats,2010,NAT,0.0,5.392,1.4709999999999999,1,5.7,15.686,10.25,5.7,Sweden
121,Centre Party,2014,AGR,0.0,30.263,2.6319999999999997,1,6.1129999999999995,7.895,1.01,6.1129999999999995,Sweden
122,Christian Democrats,2014,CHR,0.257,6.17,7.1979999999999995,1,4.57,4.8839999999999995,6.13,4.57,Sweden
123,Green Ecology Party,2014,ECO,5.03,14.085,7.0420000000000025,1,6.888999999999999,-26.156999999999996,-13.65,6.888999999999999,Sweden
124,Left Party,2014,LEF,3.611,8.056000000000001,15.833,1,5.718,-33.889,-23.66,5.718,Sweden
125,Liberal People’s Party,2014,LIB,5.962999999999999,8.486,5.505,1,5.42,-2.523,4.61,5.42,Sweden
126,Moderate Coalition Party,2014,CON,1.956,8.252,4.523,1,23.325,-16.748,11.64,23.325,Sweden
127,Social Democratic Labour Party,2014,SOC,0.368,5.341,6.4460000000000015,1,31.015,-52.67,-14.0,31.015,Sweden
128,Sweden Democrats,2014,NAT,2.215,5.38,3.7969999999999997,1,12.857000000000001,-6.646,10.25,12.857000000000001,Sweden
129,Centre Party,2018,AGR,0.0,15.618,8.026,1,8.607999999999999,9.978,1.01,8.607999999999999,Sweden
130,Christian Democrats,2018,CHR,0.0,0.0,0.0,1,6.322,-12.712,6.13,6.322,Sweden
131,Green Ecology Party,2018,ECO,4.706,25.21,7.731,1,4.414,-15.966,-13.65,4.414,Sweden
132,Left Party,2018,LEF,3.201,5.64,20.122,1,8.005,-40.701,-23.66,8.005,Sweden
133,Liberals,2018,LIB,2.9410000000000003,7.68,7.353,1,5.49,-1.1440000000000001,4.61,5.49,Sweden
134,Moderate Coalition Party,2018,CON,2.687,8.06,4.776,1,19.836,7.562,11.64,19.836,Sweden
135,Social Democratic Labour Party,2018,SOC,3.548,6.129,6.129,1,28.261,-20.0,-14.0,28.261,Sweden
136,Sweden Democrats,2018,NAT,3.963,4.428999999999999,4.1960000000000015,1,17.534000000000002,-9.091,10.25,17.534000000000002,Sweden
0,Belgian Socialist Party,1946,SOC,0.0,0.8,3.4,1,32.85,-13.5,-14.0,32.85,Belgium
1,Belgian Socialist Party,1949,SOC,0.6,0.2,26.6,1,29.747,-50.0,-14.0,29.747,Belgium
2,Belgian Socialist Party,1950,SOC,0.0,0.0,6.8,1,35.91,-13.5,-14.0,35.91,Belgium
3,Belgian Socialist Party,1954,SOC,2.0,0.0,5.0,1,38.99,-31.0,-14.0,38.99,Belgium
4,Belgian Socialist Party,1958,SOC,0.958,0.319,7.987,1,37.47,-19.489,-14.0,37.47,Belgium
5,Belgian Socialist Party,1961,SOC,1.5630000000000002,0.0,1.5630000000000002,1,36.722,-19.531,-14.0,36.722,Belgium
6,Belgian Socialist Party,1965,SOC,9.722000000000001,0.397,3.373,1,28.281,-30.951999999999998,-14.0,28.281,Belgium
7,Belgian Socialist Party,1968,SOC,9.045,0.0,1.508,1,27.987,0.503,-14.0,27.987,Belgium
8,Belgian Socialist Party,1971,SOC,1.974,4.934,2.6319999999999997,1,27.238000000000003,-25.329,-14.0,27.238000000000003,Belgium
9,Belgian Socialist Party,1974,SOC,2.8569999999999998,1.905,6.19,1,26.656,-39.048,-14.0,26.656,Belgium
10,Belgian Socialist Party,1977,SOC,4.292,2.897,7.511,1,27.035,-26.073,-14.0,27.035,Belgium
11,Brussels Liberal Party,1971,LIB,1.25,0.0,0.0,1,1.31,9.375,4.61,1.31,Belgium
12,Christian Democratic and Flemish,1999,CHR,2.886,3.463,2.525,1,14.088,-4.185,6.13,14.088,Belgium
13,Christian Democratic and Flemish,2003,CHR,0.935,0.23399999999999999,3.738,1,13.249,1.869,6.13,13.249,Belgium
14,Christian Democratic and Flemish,2007,CHR,0.0,1.614,6.688,1,14.808,11.392999999999999,6.13,14.808,Belgium
15,Christian Democratic and Flemish,2010,CHR,0.0,0.6859999999999999,6.218999999999999,1,10.845999999999998,7.2479999999999976,6.13,10.845999999999998,Belgium
16,Christian Democratic and Flemish,2014,CHR,5.6960000000000015,4.876,8.851000000000003,1,11.61,-0.102,6.13,11.61,Belgium
17,Christian Democratic and Flemish,2019,CHR,2.509,5.399,18.487000000000002,1,8.886000000000003,-11.902999999999999,6.13,8.886000000000003,Belgium
18,Christian People’s Party,1968,CHR,2.677,4.015,0.956,1,20.033,-12.811,6.13,20.033,Belgium
19,Christian People’s Party,1971,CHR,7.798999999999999,6.407,2.5069999999999997,1,19.672,-17.27,6.13,19.672,Belgium
20,Christian People’s Party,1974,CHR,15.668,9.217,0.461,1,23.250999999999998,-11.982000000000001,6.13,23.250999999999998,Belgium
21,Christian People’s Party,1977,CHR,8.704,4.836,0.9670000000000001,1,26.191999999999997,-4.836,6.13,26.191999999999997,Belgium
22,Christian People’s Party,1978,CHR,1.954,1.954,4.723,1,26.134,1.3030000000000002,6.13,26.134,Belgium
23,Christian People’s Party,1981,CHR,0.0,7.461,1.973,1,19.339000000000002,1.544,6.13,19.339000000000002,Belgium
24,Christian People’s Party,1985,CHR,4.11,6.164,2.055,1,21.293000000000006,14.795,6.13,21.293000000000006,Belgium
25,Christian People’s Party,1987,CHR,6.4879999999999995,8.039,4.372,1,19.454,6.629,6.13,19.454,Belgium
26,Christian People’s Party,1991,CHR,1.39,3.529,2.995,1,16.815,6.631,6.13,16.815,Belgium
27,Christian People’s Party,1995,CHR,1.9509999999999998,0.244,1.829,1,17.176,-3.1710000000000003,6.13,17.176,Belgium
28,Christian Social Party,1968,CHR,3.5589999999999997,0.35600000000000004,2.135,1,11.709000000000001,-13.167,6.13,11.709000000000001,Belgium
29,Christian Social Party,1971,CHR,3.175,6.349,0.0,1,10.379000000000001,-22.221999999999998,6.13,10.379000000000001,Belgium
30,Christian Social Party,1974,CHR,26.316,2.105,0.0,1,9.094,-5.263,6.13,9.094,Belgium
31,Christian Social Party,1977,CHR,35.429,1.143,0.5710000000000001,1,9.752,-7.4289999999999985,6.13,9.752,Belgium
32,Christian Social Party,1978,CHR,8.309000000000001,4.373,5.539,1,10.131,5.102,6.13,10.131,Belgium
33,Christian Social Party,1981,CHR,3.015,1.173,1.34,1,7.149,8.543000000000001,6.13,7.149,Belgium
34,Christian Social Party,1985,CHR,0.0,2.455,2.9019999999999997,1,7.952000000000001,13.616,6.13,7.952000000000001,Belgium
35,Christian Social Party,1987,CHR,9.398,7.229,0.0,1,8.009,-6.506,6.13,8.009,Belgium
36,Christian Social Party,1991,CHR,1.494,2.74,4.608000000000001,1,7.7360000000000015,-11.208,6.13,7.7360000000000015,Belgium
37,Christian Social Party,1995,CHR,2.009,2.827,5.432,1,7.726,-6.101,6.13,7.726,Belgium
38,Christian Social Party,1999,CHR,1.6340000000000001,1.6340000000000001,5.8820000000000014,1,5.879,-11.927999999999999,6.13,5.879,Belgium
39,Ecologists,1981,ECO,2.546,8.072000000000001,1.0290000000000001,1,2.54,-1.517,-13.65,2.54,Belgium
40,Ecologists,1985,ECO,2.546,8.072000000000001,1.0290000000000001,1,2.5140000000000002,-1.517,-13.65,2.5140000000000002,Belgium
41,Ecologists,1987,ECO,2.546,8.072000000000001,1.0290000000000001,1,2.573,-1.517,-13.65,2.573,Belgium
42,Ecologists,1991,ECO,2.546,8.072000000000001,1.0290000000000001,1,5.073,-1.517,-13.65,5.073,Belgium
43,Ecologists,1995,ECO,2.065,14.159,6.785,1,4.008,-20.944000000000006,-13.65,4.008,Belgium
44,Ecologists,1999,ECO,3.219,7.397,4.178,1,7.359,-19.762999999999998,-13.65,7.359,Belgium
45,Ecologists,2003,ECO,1.903,10.782,13.953,1,3.06,-17.336,-13.65,3.06,Belgium
46,Ecologists,2007,ECO,2.867,4.342000000000001,7.7360000000000015,1,5.102,-20.32,-13.65,5.102,Belgium
47,Ecologists,2010,ECO,0.626,3.1919999999999997,5.102,1,4.796,-31.299,-13.65,4.796,Belgium
48,Flemish Bloc,1978,NAT,4.956,3.4989999999999997,0.875,1,1.371,-2.915,10.25,1.371,Belgium
49,Flemish Bloc,1981,NAT,4.956,3.4989999999999997,0.875,1,1.102,-2.915,10.25,1.102,Belgium
50,Flemish Bloc,1985,NAT,4.956,3.4989999999999997,0.875,1,1.4080000000000001,-2.915,10.25,1.4080000000000001,Belgium
51,Flemish Bloc,1987,NAT,4.956,3.4989999999999997,0.875,1,1.896,-2.915,10.25,1.896,Belgium
52,Flemish Bloc,1991,NAT,4.956,3.4989999999999997,0.875,1,6.576000000000001,-2.915,10.25,6.576000000000001,Belgium
53,Flemish Bloc,1995,NAT,2.793,9.877,0.8170000000000001,1,7.834000000000001,-2.997,10.25,7.834000000000001,Belgium
54,Flemish Bloc,1999,NAT,2.793,9.877,0.8170000000000001,1,9.87,-2.997,10.25,9.87,Belgium
55,Flemish Bloc,2003,NAT,2.793,9.877,0.8170000000000001,1,11.68,-2.997,10.25,11.68,Belgium
56,Flemish Christian Peoples’ Union,1954,ETH,2.092,0.0,0.0,1,2.202,1.255,-9.04,2.202,Belgium
57,Flemish Interest,2007,NAT,3.258,1.409,3.0380000000000003,1,11.99,24.570999999999998,10.25,11.99,Belgium
58,Flemish Interest,2010,NAT,0.0,0.44,0.44,1,7.763,39.44300000000001,10.25,7.763,Belgium
59,Flemish Interest,2014,NAT,1.966,1.311,4.063,1,3.673,17.3,10.25,3.673,Belgium
60,Flemish Interest,2019,NAT,2.419,2.5,7.621,1,11.949000000000002,8.387,10.25,11.949000000000002,Belgium
61,Flemish Liberals and Democrats,1995,LIB,2.885,5.287999999999999,2.885,1,13.148,-2.404,4.61,13.148,Belgium
62,Flemish Liberals and Democrats,1999,LIB,4.752,1.5390000000000001,4.351,1,14.304,5.556,4.61,14.304,Belgium
63,Flemish Liberals and Democrats,2003,LIB,0.0,1.493,1.493,1,15.356,0.373,4.61,15.356,Belgium
64,Flemish Socialist Party,1978,SOC,2.628,3.043,7.053999999999999,1,12.37,-29.461,-14.0,12.37,Belgium
65,Flemish Socialist Party,1981,SOC,2.8489999999999998,4.558,3.846,1,12.359000000000002,-23.362,-14.0,12.359000000000002,Belgium
66,Flemish Socialist Party,1985,SOC,4.173,8.245000000000001,4.726,1,14.548,-19.155,-14.0,14.548,Belgium
67,Flemish Socialist Party,1987,SOC,6.857,5.7139999999999995,6.857,1,14.883,-28.0,-14.0,14.883,Belgium
68,Flemish Socialist Party,1991,SOC,3.85,6.97,4.1819999999999995,1,11.975999999999999,-11.218,-14.0,11.975999999999999,Belgium
69,Flemish Socialist Party,1995,SOC,1.41,4.23,5.405,1,12.557,-15.629000000000001,-14.0,12.557,Belgium
70,Flemish Socialist Party,1999,SOC,1.905,8.413,4.127,1,9.549,-1.429,-14.0,9.549,Belgium
71,Francophone Christian Social Party and Flemish Christian People’s Party,1946,CHR,1.0,0.0,8.1,1,42.538000000000004,30.1,6.13,42.538000000000004,Belgium
72,Francophone Christian Social Party and Flemish Christian People’s Party,1949,CHR,0.8,0.3,3.9,1,43.549,2.4,6.13,43.549,Belgium
73,Francophone Christian Social Party and Flemish Christian People’s Party,1950,CHR,0.8,0.0,3.8,1,47.678000000000004,1.6,6.13,47.678000000000004,Belgium
74,Francophone Christian Social Party and Flemish Christian People’s Party,1954,CHR,0.5,0.6,3.2,1,41.147,4.2,6.13,41.147,Belgium
75,Francophone Christian Social Party and Flemish Christian People’s Party,1958,CHR,0.952,0.0,14.286,1,46.498999999999995,-3.81,6.13,46.498999999999995,Belgium
76,Francophone Christian Social Party and Flemish Christian People’s Party,1961,CHR,0.0,0.0,1.587,1,41.456,-9.524,6.13,41.456,Belgium
77,Francophone Christian Social Party and Flemish Christian People’s Party,1965,CHR,2.3080000000000003,0.769,5.385,1,34.451,-3.846,6.13,34.451,Belgium
78,Francophone Democratic Front of Francophones,1985,ETH,12.635,18.49,0.924,1,1.193,-3.852,-9.04,1.193,Belgium
79,Francophone Democratic Front of Francophones,1987,ETH,9.002000000000002,10.923,1.133,1,1.162,-4.443000000000001,-9.04,1.162,Belgium
80,Francophone Democratic Front of Francophones,1991,ETH,5.369,3.3560000000000003,1.3419999999999999,1,1.474,-5.034,-9.04,1.474,Belgium
81,Francophone Democratic Front of Francophones of Brussels,1965,ETH,0.0,1.376,1.376,1,1.331,0.45899999999999996,-9.04,1.331,Belgium
82,Francophone Democratic Front of Francophones of Brussels,1968,ETH,0.0,1.376,1.376,1,2.516,0.45899999999999996,-9.04,2.516,Belgium
83,Francophone Democratic Front of Francophones of Brussels,1971,ETH,1.024,8.02,1.024,1,4.541,3.4130000000000003,-9.04,4.541,Belgium
84,Francophone Democratic Front of Francophones of Brussels,1974,ETH,1.198,5.749000000000001,3.234,1,3.81,-11.737,-9.04,3.81,Belgium
85,Francophone Democratic Front of Francophones of Brussels,1977,ETH,4.762,6.916,2.494,1,4.257,-0.68,-9.04,4.257,Belgium
86,Francophone Democratic Front of Francophones of Brussels,1978,ETH,0.846,2.398,3.385,1,4.25,-0.987,-9.04,4.25,Belgium
87,Francophone Democratic Front of Francophones of Brussels,1981,ETH,9.503,4.538,4.966,1,2.5,-10.530999999999999,-9.04,2.5,Belgium
88,Francophone Socialist Party,1978,SOC,1.7930000000000001,3.713,7.297999999999999,1,13.011,0.512,-14.0,13.011,Belgium
89,Francophone Socialist Party,1981,SOC,3.6210000000000004,3.6210000000000004,8.147,1,12.698,-19.862000000000002,-14.0,12.698,Belgium
90,Francophone Socialist Party,1985,SOC,5.987,5.096,1.274,1,13.761,-14.522,-14.0,13.761,Belgium
91,Francophone Socialist Party,1987,SOC,7.815,3.908,1.954,1,15.655,-13.677,-14.0,15.655,Belgium
92,Francophone Socialist Party,1991,SOC,2.32,4.51,3.415,1,13.489,-9.601,-14.0,13.489,Belgium
93,Francophone Socialist Party,1995,SOC,1.239,4.225,4.507,1,11.870999999999999,-22.986,-14.0,11.870999999999999,Belgium
94,Francophone Socialist Party,1999,SOC,0.18100000000000002,2.6289999999999996,6.437,1,10.165,-14.869000000000002,-14.0,10.165,Belgium
95,Francophone Socialist Party,2003,SOC,1.235,0.772,14.815,1,13.024000000000001,-25.309,-14.0,13.024000000000001,Belgium
96,Francophone Socialist Party,2007,SOC,1.254,2.549,12.349,1,10.864,-32.260999999999996,-14.0,10.864,Belgium
97,Francophone Socialist Party,2010,SOC,1.475,2.19,10.684000000000001,1,13.704,-26.688000000000002,-14.0,13.704,Belgium
98,Green!,2007,ECO,0.03,9.787,7.715,1,3.985,-3.753,-13.65,3.985,Belgium
99,Green!,2010,ECO,0.0,3.972,12.167,1,4.381,-0.855,-13.65,4.381,Belgium
100,Green!,2014,ECO,5.602,8.654,15.494000000000002,1,5.322,-18.063,-13.65,5.322,Belgium
101,Green!,2019,ECO,2.162,8.048,15.697000000000001,1,6.103,-21.849,-13.65,6.103,Belgium
102,Humanist Democratic Centre,2003,CHR,4.22,5.803,5.877999999999999,1,5.472,-12.133,6.13,5.472,Belgium
103,Humanist Democratic Centre,2007,CHR,0.638,3.1689999999999996,5.621,1,6.057,-26.769000000000002,6.13,6.057,Belgium
104,Humanist Democratic Centre,2010,CHR,0.162,1.604,8.092,1,5.522,-24.555,6.13,5.522,Belgium
105,Liberal Democratic and Pluralist Party,1974,LIB,0.0,2.439,2.439,1,1.27,7.317,4.61,1.27,Belgium
106,Liberal Party,1946,LIB,0.0,0.0,5.8,1,9.24,15.3,4.61,9.24,Belgium
107,Liberal Party,1949,LIB,0.0,0.0,3.0,1,15.249,31.8,4.61,15.249,Belgium
108,Liberal Party,1950,LIB,2.3,0.0,1.2,1,11.61,21.7,4.61,11.61,Belgium
109,Liberal Party,1954,LIB,0.4,0.4,0.0,1,12.63,38.8,4.61,12.63,Belgium
110,Liberal Party,1958,LIB,0.262,0.524,5.7589999999999995,1,11.47,4.712,4.61,11.47,Belgium
111,Liberal Party,1977,LIB,3.67,4.587,3.67,1,1.131,12.844000000000001,4.61,1.131,Belgium
112,Liberal Party,1978,LIB,5.556,1.8519999999999999,3.7039999999999997,1,0.762,1.8519999999999999,4.61,0.762,Belgium
113,Liberal Reformation Party,1981,LIB,0.879,1.758,0.22,1,8.568999999999999,25.275,4.61,8.568999999999999,Belgium
114,Liberal Reformation Party,1985,LIB,4.3069999999999995,1.3780000000000001,1.2919999999999998,1,10.214,25.151,4.61,10.214,Belgium
115,Liberal Reformation Party,1987,LIB,5.8,1.7619999999999998,1.028,1,9.41,4.772,4.61,9.41,Belgium
116,Liberal Reformation Party,1991,LIB,2.522,8.27,0.762,1,8.141,-2.346,4.61,8.141,Belgium
117,Liberal Reformation Party - Francophone Democratic Front,1995,LIB,4.921,3.333,1.27,1,10.264000000000001,-4.127,4.61,10.264000000000001,Belgium
118,Liberal Reformation Party - Francophone Democratic Front - Citizens’ Movement for Change,1999,LIB,1.601,1.868,1.935,1,10.14,-7.8050000000000015,4.61,10.14,Belgium
119,List Dedecker,2007,LIB,0.0,5.612,2.806,1,4.027,33.782,4.61,4.027,Belgium
120,List Dedecker,2010,LIB,0.0,0.0,4.878,1,2.307,41.463,4.61,2.307,Belgium
121,Live Differently,1981,ECO,4.482,0.28,0.56,1,2.299,-3.9219999999999997,-13.65,2.299,Belgium
122,Live Differently,1985,ECO,4.482,0.28,0.56,1,3.739,-3.9219999999999997,-13.65,3.739,Belgium
123,Live Differently,1987,ECO,4.482,0.28,0.56,1,4.4830000000000005,-3.9219999999999997,-13.65,4.4830000000000005,Belgium
124,Live Differently,1991,ECO,4.482,0.28,0.56,1,4.8610000000000015,-3.9219999999999997,-13.65,4.8610000000000015,Belgium
125,Live Differently,1995,ECO,4.462,0.525,0.787,1,4.431,-2.887,-13.65,4.431,Belgium
126,Live Differently,1999,ECO,3.1319999999999997,11.511,3.72,1,6.991000000000001,-16.68,-13.65,6.991000000000001,Belgium
127,Live Differently,2003,ECO,0.0,12.065,5.521,1,2.47,-21.575,-13.65,2.47,Belgium
128,New Flemish Alliance,2003,ETH,0.0,3.636,0.909,1,3.0639999999999996,-7.576000000000001,-9.04,3.0639999999999996,Belgium
129,New Flemish Alliance,2007,ETH,0.09699999999999999,5.5020000000000024,4.826000000000001,1,3.702,27.51,-9.04,3.702,Belgium
130,New Flemish Alliance,2010,ETH,0.0,0.294,3.3089999999999997,1,17.398,11.690999999999999,-9.04,17.398,Belgium
131,New Flemish Alliance,2014,ETH,4.98,2.49,4.868,1,20.259,8.584,-9.04,20.259,Belgium
132,New Flemish Alliance,2019,ETH,2.8680000000000003,4.178,7.79,1,16.028,4.78,-9.04,16.028,Belgium
133,Open Flemish Liberals and Democrats,2007,LIB,0.0,0.755,9.462,1,11.83,13.488,4.61,11.83,Belgium
134,Open Flemish Liberals and Democrats,2010,LIB,0.0,0.936,5.926,1,8.639,12.725999999999999,4.61,8.639,Belgium
135,Open Flemish Liberals and Democrats,2014,LIB,2.6010000000000004,0.8390000000000001,8.641,1,9.631,-3.859,4.61,9.631,Belgium
